Recording_ID,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
667986,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Skellig Michael, County Kerry",51.7707,-10.5405,100,"call, song",,,field recording,//xeno-canto.org/667986,https://xeno-canto.org/667986/download,XC667986-Manx Shearwater_Song_Skelligs_280721_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667986-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667986-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667986-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667986-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC667986-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC667986-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC667986-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:15,22:00,28/07/2021,12/08/2021,[],,no,no,no,,,no,,,44100
667654,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,,,field recording,//xeno-canto.org/667654,https://xeno-canto.org/667654/download,XC667654-Manx Shearwater_NFC_Toor_120621_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667654-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667654-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC667654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC667654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC667654-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:13,00:00,12/06/2021,11/08/2021,[],,no,no,no,,,no,,,44100
648607,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,10,"flight call, song",,,field recording,//xeno-canto.org/648607,https://xeno-canto.org/648607/download,XC648607-Manx Shearwater_NFC_Toor Pier_050521_heavy edit.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648607-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648607-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648607-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648607-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648607-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648607-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648607-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:13,00:00,05/05/2021,15/05/2021,[],,no,no,no,,,no,,,44100
648606,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,10,"flight call, song",,,field recording,//xeno-canto.org/648606,https://xeno-canto.org/648606/download,XC648606-Manx Shearwater_NFC_Toor Pier_050521_2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648606-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648606-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648606-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648606-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648606-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648606-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648606-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:11,00:00,01/05/2021,15/05/2021,[],,no,no,no,,,no,,,44100
648605,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,10,"flight call, song",,,field recording,//xeno-canto.org/648605,https://xeno-canto.org/648605/download,XC648605-Manx Shearwater_Calls_Mizen_010521_A_4.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648605-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648605-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648605-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648605-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648605-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648605-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648605-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:12,00:00,01/05/2021,15/05/2021,[],,no,no,no,,,no,,,44100
648604,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,10,"flight call, song",,,field recording,//xeno-canto.org/648604,https://xeno-canto.org/648604/download,XC648604-Manx Shearwater_Calls_Mizen_010521_A_3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648604-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648604-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648604-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648604-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648604-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648604-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648604-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:15,00:00,01/05/2021,15/05/2021,[],,no,no,no,,,no,,,44100
648603,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,10,"flight call, song",,,field recording,//xeno-canto.org/648603,https://xeno-canto.org/648603/download,XC648603-Manx Shearwater_Calls_Mizen_010521_A_2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648603-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648603-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648603-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648603-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648603-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648603-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648603-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:12,00:00,01/05/2021,15/05/2021,[],,no,no,no,,,no,,,44100
648602,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,10,"flight call, song",,,field recording,//xeno-canto.org/648602,https://xeno-canto.org/648602/download,XC648602-Manx Shearwater_Calls_Mizen_010521_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648602-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648602-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648602-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC648602-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648602-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648602-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC648602-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:14,00:00,01/05/2021,15/05/2021,[],,no,no,no,,,no,,,44100
628995,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Isle of Rum, Scotland",56.9847,-6.2884,650,"call, flight call, nocturnal flight call",uncertain,,field recording,//xeno-canto.org/628995,https://xeno-canto.org/628995/download,XC628995-Manx Shearater Hallival 24 July 2020 0001.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC628995-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC628995-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC628995-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC628995-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC628995-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC628995-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC628995-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,04:25,00:00,24/07/2020,14/03/2021,[],Calls from the colony on Hallival Isle of Rum.  Flight calls of birds coming into the colony at night.  Possibly faint calls audible from within nearby burrows,no,no,no,,,no,,,44100
611014,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Rombout de Wijs,United Kingdom,Skomer,51.7375,-5.29667,0,"male calling from burrow, group of males","female, male",,field recording,//xeno-canto.org/611014,https://xeno-canto.org/611014/download,XC611014-SomeSkomerSounds_RdeWijs_8.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/ffts/XC611014-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/ffts/XC611014-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/ffts/XC611014-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/ffts/XC611014-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/wave/XC611014-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/wave/XC611014-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIVOOHZJES/wave/XC611014-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,08:09,?,29/04/1983,27/12/2020,[],"from:""Some Skomer sounds"", 2004, Rombout de Wijs. In 1982 and 1983 I was a research assistant on Skomer Island for counting, observing and ringing seabirds. In my spare time I made many pictures and also recoded sounds of several birds. The main purpose was to document the state of island life at that time, also enabling me to relive my stay (to some extent) in later years. Sound recordings were made with rather primitive means, two simple microphones mounted in the ""focal point"" of a plastic umbrella (used as a reflector), a Sony TCS-310 stereo cassette recorder and simple headphones. Only recently I decided to make them better available and therefore digitized them. From 3.5 hours of sounds I extracted this selection for audio cd.",yes,yes,no,,,no,,,44100
591938,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Simon Elliott,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, wingflap",,,field recording,//xeno-canto.org/591938,https://xeno-canto.org/591938/download,XC591938-Manx-041106d.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591938-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591938-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591938-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591938-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591938-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591938-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591938-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,06:22,02:00,22/05/2016,30/09/2020,[],colony; occasional bird hits mics; rain later,yes,yes,no,,,no,,,48000
591934,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Simon Elliott,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,call,,,field recording,//xeno-canto.org/591934,https://xeno-canto.org/591934/download,XC591934-Manx-041101.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591934-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591934-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591934-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,01:12,14:00,17/05/2016,30/09/2020,[],"very quiet daytime calls inside burrow, very close; mic placed in burrow under guidance of warden",yes,yes,no,,,no,,,48000
591932,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Simon Elliott,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,call,,,field recording,//xeno-canto.org/591932,https://xeno-canto.org/591932/download,XC591932-Manx-041102b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591932-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591932-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591932-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,02:28,22:30,17/05/2016,30/09/2020,[],"call inside burrow, very close; mic placed in burrow under guidance of warden",yes,yes,no,,,no,,,48000
591931,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Simon Elliott,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,call,,,field recording,//xeno-canto.org/591931,https://xeno-canto.org/591931/download,XC591931-Manx-041102a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591931-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591931-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591931-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC591931-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591931-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591931-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FFFADKCCII/wave/XC591931-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,00:16,22:30,17/05/2016,30/09/2020,[],"call inside burrow, very close; mic placed in burrow under guidance of warden",yes,yes,no,,,no,,,48000
373406,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Tony Whitehead,United Kingdom,"Lundy Island, Devon, England",51.1652,-4.6749,70,call,male,,field recording,//xeno-canto.org/373406,https://xeno-canto.org/373406/download,XC373406-Manx shearwater .mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/ffts/XC373406-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/ffts/XC373406-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/ffts/XC373406-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/ffts/XC373406-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/wave/XC373406-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/wave/XC373406-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/wave/XC373406-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,00:24,12:30,01/06/2017,02/06/2017,[],Recorded during 2017 survey of Manx shearwater burrows on Lundy.,unknown,unknown,yes,,,no,,,48000
320623,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Jens Kirkeby,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, nest burrow calls","female, male",,field recording,//xeno-canto.org/320623,https://xeno-canto.org/320623/download,XC320623-160520 Z2_Tr12 Manx couple burrow calls Parabola.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC320623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC320623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC320623-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC320623-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC320623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC320623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC320623-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,01:20,14:30,20/05/2016,09/06/2016,[],"Male and female together, recorded at the entrance to the nest burrow in the ground. Parabola with a pair of DPA 4060 and Zoom H6.",no,no,no,,,no,,,48000
319375,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Jens Kirkeby,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, nest burrow calls","female, male",,field recording,//xeno-canto.org/319375,https://xeno-canto.org/319375/download,XC319375-160517 Manx Shrw burrow Skokholm Zoom3 trck34.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319375-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319375-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319375-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319375-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC319375-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC319375-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC319375-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,02:54,01:30,17/05/2016,31/05/2016,['Haematopus ostralegus'],At nest burrow - male and female together. Recorded in the dark when activity is high.,no,no,no,,,no,,,48000
319352,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Jens Kirkeby,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,night flight calling,"female, male",,field recording,//xeno-canto.org/319352,https://xeno-canto.org/319352/download,XC319352-160517 Z06 Tr34 Skokholm Manx Shearw colony flight.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319352-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319352-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319352-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC319352-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC319352-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC319352-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YKITMEIRRE/wave/XC319352-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,08:38,02:00,17/05/2016,31/05/2016,"['Haematopus ostralegus', 'Larus marinus']","Many females (harsh low pitched) and fewer males (vibrato high pitched) are heard. The thousands of Shearwaters arrive from the sea in the black night flying around to locate the nest-holes. They cry out loud while orientating and locating among the thousands of burrows in the large colony (by both smell and hearing??). They tumble down in the soft grass and can probably recognize voices from the answering mate in the nest-hole and from recognizing neighbour individuals calling in the sound-landscape. The darkness protect the shearwaters during their clumsy landings  near the nests from the Great Black-backed Gulls, hanging above like sharks. A breeding colony of 45.000 pairs. Recorded with pair of Røde NTG3 and Zoom H6.",yes,yes,no,,,no,,,48000
189581,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Anthony McGeehan ,United Kingdom,"Ards, Northern Ireland",54.677,-5.5269,10,call,,,field recording,//xeno-canto.org/189581,https://xeno-canto.org/189581/download,"XC189581-Manx Shearwaters, noisy track, Big Copeland 2014-08-01;0108.mp3","{'small': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189581-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189581-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189581-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189581-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/wave/XC189581-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/wave/XC189581-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/wave/XC189581-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,01:54,01:00,01/08/2014,03/08/2014,[],"Recordings feature Manx Shearwaters calling from a network of burrows. Apart from what sound like airborne birds within the first 30 seconds, all other voices originate from birds in burrows. I was lying on the ground beside the burrows and I do not know what caused this spectacular 'domino effect' of a burst of calling from several birds. Based on speculation on criteria for how the voices of the sexes can be distinguished (in the text accompanying XC189554) it seems feasible to apportion the following voices as follows: flying male 0:21 (for seven seconds); female 0:31 (for four seconds); male 0:39 (for two seconds); female 0:41 (for five seconds); different female (or possibly male) 0:46 (for four seconds); loud female 0:52 (for six seconds); loudest female 1:01 (for eight seconds); male 1:17 (for five seconds); from 1:23 onwards, possibly only female voices to end of recording.  Another recording can be heard at XC189575.",yes,yes,no,,,no,,,44100
189575,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Anthony McGeehan ,United Kingdom,"Ards, Northern Ireland",54.677,-5.5269,10,call,,,field recording,//xeno-canto.org/189575,https://xeno-canto.org/189575/download,"XC189575-Manx Shearwater, burrow calls, Big Copeland 2014-07-31; 1156.mp3","{'small': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189575-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189575-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189575-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC189575-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/wave/XC189575-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/wave/XC189575-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TYEQKORVXJ/wave/XC189575-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,01:05,23:30,31/07/2014,03/08/2014,[],"This recording was made during several hours spent at a colony (for more information - especially about the subtly different voices of males and females - please read the text accompanying XC189554). The circumstances of this recording need a short explanation. I was lying among Bracken and Himalayan Balsam and placed my recorder (Olympus LS11) at the mouth of an occupied burrow. I shone a torch inside the burrow and was just about able to see part of an adult. Was it alone? What was its sex? Did it have a chick or was it simply prospecting? I do not have answers to any of those questions - all of which have a bearing on the recorded vocals. The ground below me was 'alive' with sounds. Birds were calling from burrows everywhere. I could not see the burrows as they were among vegetation. At this stage of the evening more sound was coming from below ground than was being delivered from flying birds. However, as the night worn on, aerial callers became the main source of sound - possibly because their voices dominated the airwaves. Each burrow that had a tenant was not necessarily vocal. Hence, there was a randomness to where calls originated. I simply waited for sound to issue from the burrow featured in this recording. In the clip, an airborne male calls first. I did not see the bird as I was lying down. In fact, I'm assuming the male was in flight. Possibly it was on the ground. However, at 0:12, sounds commence from the burrow. From here on, all sounds come from the burrow. My great friend Neville McKee, who has studied the Manx Shearwaters on the Copeland Islands since at least 1960 (!) has commented: 'Underground breeders may murmur to the chick, which can give a little whispering soft hiss in reply. Breeders may also whisper to each other in the fairly rare event of both being in the burrow to feed the chick at the same time. All other underground calling is pair bonding between pre-breeders establishing ownership of the burrow. Sometimes there can be angry sounds due to breeders chasing out a non-breeding intruder. The muffled sound can become loud if the adult emerges from the burrow in an effort to drive away the intruder.'
In light of Neville's comments, I am not sure what was behind the recorded calls. Other recordings of more easily interpreted calls are XC189581 and XC189554.",yes,yes,no,,,no,,,44100
